Tag,Time,Date,Action,Source
1302000139,1441910097.813168,2015-09-10 11:34:57.815433,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910098.026115,2015-09-10 11:34:58.027949,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910099.876245,2015-09-10 11:34:59.878987,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910103.927247,2015-09-10 11:35:03.929553,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910109.996494,2015-09-10 11:35:09.999137,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910123.477538,2015-09-10 11:35:23.480102,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910127.128868,2015-09-10 11:35:27.131239,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910325.337175,2015-09-10 11:38:45.339768,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910326.313933,2015-09-10 11:38:46.315808,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910326.414877,2015-09-10 11:38:46.417364,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910333.1923,2015-09-10 11:38:53.194888,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910398.277115,2015-09-10 11:39:58.279675,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910403.297923,2015-09-10 11:40:03.300534,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910410.828293,2015-09-10 11:40:10.830855,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910411.815332,2015-09-10 11:40:11.817333,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910415.38753,2015-09-10 11:40:15.390072,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910419.963537,2015-09-10 11:40:19.965922,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910427.294739,2015-09-10 11:40:27.297401,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910429.148783,2015-09-10 11:40:29.151239,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910432.123057,2015-09-10 11:40:32.125339,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910436.164775,2015-09-10 11:40:36.167314,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910436.226216,2015-09-10 11:40:36.228138,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910438.645124,2015-09-10 11:40:38.647601,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910965.368195,2015-09-10 11:49:25.370608,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910967.787968,2015-09-10 11:49:27.790319,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910968.082331,2015-09-10 11:49:28.084077,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910973.466166,2015-09-10 11:49:33.468754,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910980.441457,2015-09-10 11:49:40.444153,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910985.48986,2015-09-10 11:49:45.492385,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910987.196487,2015-09-10 11:49:47.198760,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441910990.071332,2015-09-10 11:49:50.073808,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911013.943055,2015-09-10 11:50:13.945676,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911017.071151,2015-09-10 11:50:17.073592,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911035.875635,2015-09-10 11:50:35.878268,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911044.099894,2015-09-10 11:50:44.102320,exit,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
1302000139,1441911044.140866,2015-09-10 11:50:44.142577,entry,/media/cornelis/DataCDH/Raw-data/Temporarily Here/0910/EP/TextFiles/headFix_EP_0910.txt
