# Tag,Time,Date,Action
2015050115,1436396384,59:44.3,reward0
2015050115,1436396387,59:46.7,light
2015050115,1436396389,59:49.4,reward1
2015050115,1436396392,59:52.0,light
2015050115,1436396395,59:54.8,reward2
2015050115,1436396397,59:57.3,light
2015050115,1436396400,00:00.0,reward3
2015050115,1436396402,00:02.4,light
2015050115,1436396405,00:05.1,reward4
2015050115,1436396408,00:07.6,light
2015050115,1436396410,00:10.5,reward5
2015050115,1436396413,00:13.1,light
2015050115,1436396416,00:15.7,complete
2015050115,1436396419,00:18.7,check+
2015050115,1436396419,00:18.9,reward0
2015050115,1436396421,00:21.4,light
2015050115,1436396424,00:24.1,reward1
2015050115,1436396427,00:26.6,light
2015050115,1436396429,00:29.4,reward2
2015050115,1436396432,00:31.9,light
2015050115,1436396435,00:34.5,reward3
2015050115,1436396437,00:37.0,light
2015050115,1436396440,00:39.8,reward4
2015050115,1436396442,00:42.4,light
2015050115,1436396445,00:45.2,reward5
2015050115,1436396448,00:47.7,light
2015050115,1436396450,00:50.3,complete
2015050115,1436396453,00:53.4,check+
2015050115,1436396454,00:53.6,reward0
2015050115,1436396456,00:56.2,light
2015050115,1436396459,00:58.9,reward1
2015050115,1436396461,01:01.5,light
2015050115,1436396464,01:04.4,reward2
2015050115,1436396467,01:07.0,light
2015050115,1436396470,01:09.7,reward3
2015050115,1436396472,01:12.1,light
2015050115,1436396475,01:14.8,reward4
2015050115,1436396477,01:17.4,light
2015050115,1436396480,01:20.1,reward5
2015050115,1436396483,01:22.7,light
2015050115,1436396486,01:25.8,complete
2015050115,1436396492,01:32.3,exit
1302000245,1436396493,01:33.0,entry
1302000245,1436396496,01:36.3,exit
1302000245,1436396502,01:42.1,entry
1302000245,1436396504,01:44.5,exit
1302000245,1436396522,02:02.0,entry
1302000245,1436396524,02:03.7,exit
1302000245,1436396531,02:11.5,entry
1302000245,1436396534,02:14.1,exit
1302000245,1436396551,02:30.8,entry
1302000245,1436396552,02:32.3,exit
2015050115,1436396558,02:37.7,entry
2015050115,1436396559,02:38.6,exit
1302000245,1436396567,02:46.5,entry
1302000245,1436396568,02:48.1,exit
2015050115,1436396577,02:57.4,entry
2015050115,1436396579,02:58.7,check+
2015050115,1436396579,02:58.8,reward0
2015050115,1436396581,03:01.3,light
2015050115,1436396584,03:03.9,reward1
2015050115,1436396586,03:06.4,light
2015050115,1436396589,03:09.1,reward2
2015050115,1436396592,03:11.9,light
2015050115,1436396595,03:14.8,reward3
2015050115,1436396597,03:17.3,light
2015050115,1436396600,03:20.1,reward4
2015050115,1436396603,03:22.5,light
2015050115,1436396605,03:25.2,reward5
2015050115,1436396608,03:27.7,light
2015050115,1436396610,03:30.5,complete
2015050115,1436396614,03:33.7,check+
2015050115,1436396614,03:34.1,reward0
2015050115,1436396617,03:36.5,light
2015050115,1436396619,03:39.2,reward1
2015050115,1436396622,03:41.6,light
2015050115,1436396624,03:44.5,reward2
2015050115,1436396627,03:47.0,light
2015050115,1436396630,03:49.7,reward3
2015050115,1436396632,03:52.3,light
2015050115,1436396635,03:55.0,reward4
2015050115,1436396637,03:57.4,light
2015050115,1436396640,04:00.1,reward5
2015050115,1436396643,04:02.6,light
2015050115,1436396645,04:05.5,complete
2015050115,1436396649,04:08.7,check+
2015050115,1436396649,04:09.0,reward0
2015050115,1436396651,04:11.5,light
2015050115,1436396654,04:14.2,reward1
2015050115,1436396657,04:16.6,light
2015050115,1436396659,04:19.3,reward2
2015050115,1436396662,04:21.7,light
2015050115,1436396664,04:24.7,reward3
2015050115,1436396667,04:27.3,light
2015050115,1436396670,04:30.0,reward4
2015050115,1436396673,04:32.6,light
2015050115,1436396675,04:35.3,reward5
2015050115,1436396678,04:37.8,light
2015050115,1436396680,04:40.4,complete
2015050115,1436396683,04:43.5,check+
2015050115,1436396684,04:43.8,reward0
2015050115,1436396686,04:46.5,light
2015050115,1436396689,04:49.4,reward1
2015050115,1436396692,04:51.8,light
2015050115,1436396694,04:54.5,reward2
2015050115,1436396697,04:57.0,light
2015050115,1436396700,04:59.8,reward3
2015050115,1436396702,05:02.4,light
2015050115,1436396705,05:05.2,reward4
2015050115,1436396708,05:07.7,light
2015050115,1436396710,05:10.5,reward5
2015050115,1436396713,05:12.9,light
2015050115,1436396716,05:15.5,complete
2015050115,1436396721,05:20.7,exit
2015050115,1436396782,06:21.6,entry
2015050115,1436396783,06:22.6,exit
1302000245,1436396783,06:23.0,entry
1302000245,1436396786,06:25.5,exit
1302000245,1436396787,06:27.2,entry
1302000245,1436396789,06:29.5,exit
1302000245,1436396791,06:31.0,entry
1302000245,1436396794,06:33.7,exit
1302000245,1436396799,06:39.3,entry
1302000245,1436396801,06:41.3,exit
1302000245,1436396809,06:48.6,entry
1302000245,1436396811,06:51.6,exit
2015050115,1436396816,06:56.0,entry
2015050115,1436396818,06:58.2,exit
2015050115,1436396821,07:01.2,entry
2015050115,1436396823,07:03.2,exit
2015050115,1436396831,07:11.0,entry
2015050115,1436396832,07:12.3,check+
2015050115,1436396832,07:12.5,reward0
2015050115,1436396835,07:14.9,light
2015050115,1436396838,07:17.6,reward1
2015050115,1436396840,07:20.1,light
2015050115,1436396843,07:22.9,reward2
2015050115,1436396845,07:25.4,light
2015050115,1436396848,07:28.1,reward3
2015050115,1436396851,07:30.6,light
2015050115,1436396853,07:33.2,reward4
2015050115,1436396856,07:35.9,light
2015050115,1436396859,07:38.6,reward5
2015050115,1436396861,07:41.2,light
2015050115,1436396864,07:44.1,complete
2015050115,1436396867,07:47.2,check+
2015050115,1436396867,07:47.3,reward0
2015050115,1436396870,07:49.8,light
2015050115,1436396872,07:52.4,reward1
2015050115,1436396875,07:54.9,light
2015050115,1436396878,07:57.6,reward2
2015050115,1436396880,08:00.4,light
2015050115,1436396883,08:03.2,reward3
2015050115,1436396886,08:05.7,light
2015050115,1436396888,08:08.3,reward4
2015050115,1436396891,08:10.8,light
2015050115,1436396893,08:13.5,reward5
2015050115,1436396896,08:16.1,light
2015050115,1436396899,08:18.9,complete
2015050115,1436396902,08:21.9,check+
2015050115,1436396902,08:22.1,reward0
2015050115,1436396905,08:24.6,light
2015050115,1436396907,08:27.2,reward1
2015050115,1436396910,08:30.1,light
2015050115,1436396913,08:32.9,reward2
2015050115,1436396915,08:35.4,light
2015050115,1436396918,08:38.2,reward3
2015050115,1436396921,08:40.6,light
2015050115,1436396923,08:43.3,reward4
2015050115,1436396926,08:45.7,light
2015050115,1436396928,08:48.5,reward5
2015050115,1436396931,08:51.0,light
2015050115,1436396934,08:53.9,complete
2015050115,1436396937,08:56.9,check+
2015050115,1436396937,08:57.1,reward0
2015050115,1436396940,08:59.6,light
2015050115,1436396942,09:02.2,reward1
2015050115,1436396945,09:04.8,light
2015050115,1436396947,09:07.5,reward2
2015050115,1436396950,09:10.1,light
2015050115,1436396953,09:12.9,reward3
2015050115,1436396955,09:15.4,light
2015050115,1436396958,09:18.1,reward4
2015050115,1436396961,09:20.5,light
2015050115,1436396963,09:23.2,reward5
2015050115,1436396966,09:26.0,light
2015050115,1436396969,09:28.8,complete
2015050115,1436396974,09:34.0,exit
2015050115,1436396992,09:52.1,entry
2015050115,1436396995,09:55.1,exit
2015050115,1436397001,10:01.2,entry
2015050115,1436397003,10:03.3,exit
1312000159,1436397013,10:13.3,entry
1312000159,1436397016,10:16.3,exit
2015050115,1436397030,10:29.9,entry
2015050115,1436397033,10:33.3,exit
1302000245,1436397074,11:14.2,entry
1302000245,1436397077,11:16.8,exit
1302000245,1436397081,11:20.7,entry
1302000245,1436397083,11:23.6,exit
1302000245,1436397088,11:28.0,entry
1302000245,1436397090,11:30.5,exit
1302000245,1436397112,11:51.6,entry
1302000245,1436397113,11:53.4,exit
1302000245,1436397114,11:54.3,entry
1302000245,1436397117,11:56.7,exit
1302000245,1436397118,11:57.5,entry
1302000245,1436397119,11:59.4,exit
1302000245,1436397120,12:00.5,entry
1302000245,1436397123,12:02.9,exit
1302000245,1436397134,12:14.4,entry
1302000245,1436397136,12:16.3,exit
1302000245,1436397138,12:17.6,entry
1302000245,1436397140,12:20.0,exit
1302000245,1436397140,12:20.2,entry
1302000245,1436397151,12:31.5,check+
1302000245,1436397152,12:31.7,reward0
1302000245,1436397154,12:34.1,light
1302000245,1436397157,12:37.1,reward1
1302000245,1436397160,12:39.8,light
1302000245,1436397162,12:42.6,reward2
1302000245,1436397165,12:45.1,light
1302000245,1436397168,12:47.8,reward3
1302000245,1436397170,12:50.3,light
1302000245,1436397173,12:53.0,reward4
1302000245,1436397175,12:55.6,light
1302000245,1436397178,12:58.4,reward5
1302000245,1436397181,13:01.0,light
1302000245,1436397184,13:03.9,complete
1302000245,1436397188,13:07.7,exit
1302000245,1436397311,15:11.4,entry
1302000245,1436397313,15:13.2,exit
1302000245,1436397337,15:36.9,entry
1302000245,1436397343,15:43.1,check+
1302000245,1436397343,15:43.3,reward0
1302000245,1436397346,15:45.8,light
1302000245,1436397348,15:48.5,reward1
1302000245,1436397351,15:51.2,light
1302000245,1436397354,15:54.0,reward2
1302000245,1436397356,15:56.5,light
1302000245,1436397359,15:59.1,reward3
1302000245,1436397362,16:01.6,light
1302000245,1436397364,16:04.3,reward4
1302000245,1436397367,16:07.1,light
1302000245,1436397370,16:10.0,reward5
1302000245,1436397372,16:12.5,light
1302000245,1436397375,16:15.3,complete
1302000245,1436397378,16:18.4,exit
1312000300,1436397384,16:24.1,entry
1312000300,1436397389,16:29.4,exit
1302000245,1436397406,16:46.5,entry
1302000245,1436397413,16:53.2,check+
1302000245,1436397413,16:53.4,reward0
1302000245,1436397416,16:55.9,light
1302000245,1436397419,16:58.5,reward1
1302000245,1436397421,17:01.0,light
1302000245,1436397424,17:03.8,reward2
1302000245,1436397426,17:06.3,light
1302000245,1436397429,17:09.1,reward3
1302000245,1436397432,17:11.6,light
1302000245,1436397434,17:14.3,reward4
1302000245,1436397437,17:16.8,light
1302000245,1436397439,17:19.4,reward5
1302000245,1436397442,17:21.9,light
1302000245,1436397445,17:24.9,complete
1302000245,1436397449,17:28.8,check+
1302000245,1436397449,17:29.2,reward0
1302000245,1436397452,17:31.6,light
1302000245,1436397454,17:34.3,reward1
1302000245,1436397457,17:36.7,light
1302000245,1436397459,17:39.5,reward2
1302000245,1436397462,17:42.0,light
1302000245,1436397465,17:44.8,reward3
1302000245,1436397467,17:47.4,light
1302000245,1436397470,17:50.0,reward4
1302000245,1436397472,17:52.5,light
1302000245,1436397475,17:55.2,reward5
1302000245,1436397478,17:57.7,light
1302000245,1436397481,18:01.2,complete
1302000245,1436397484,18:04.4,check+
1302000245,1436397485,18:04.8,reward0
1302000245,1436397487,18:07.2,light
1302000245,1436397490,18:09.9,reward1
1302000245,1436397492,18:12.4,light
1302000245,1436397495,18:15.0,reward2
1302000245,1436397497,18:17.6,light
1302000245,1436397500,18:20.6,reward3
1302000245,1436397503,18:23.3,light
1302000245,1436397506,18:26.0,reward4
1302000245,1436397508,18:28.4,light
1302000245,1436397511,18:31.1,reward5
1302000245,1436397514,18:33.6,light
1302000245,1436397516,18:36.3,complete
1302000245,1436397523,18:42.5,exit
1312000377,1436397523,18:43.0,entry
1312000377,1436397525,18:45.2,exit
1312000377,1436397526,18:46.1,entry
1312000377,1436397530,18:49.9,exit
1312000300,1436397658,20:58.0,entry
1312000300,1436397661,21:00.8,exit
1312000300,1436397664,21:04.5,entry
1312000300,1436397668,21:07.9,exit
1312000377,1436397692,21:31.5,entry
1312000377,1436397695,21:34.7,exit
1312000377,1436397700,21:40.1,entry
1312000377,1436397703,21:42.9,exit
1312000377,1436397713,21:53.1,entry
1312000377,1436397716,21:56.4,exit
1312000377,1436397726,22:06.5,entry
