Tag,Time,Date,Action,Source
1412000238,1435307451.959105,2015-06-26 01:30:51.959105,entry,T:/AutoHeadFix/AB_Data\AB_data\0626\headFixEP_0625.txt
1412000238,1435307453.3968,2015-06-26 01:30:53.396800,exit,T:/AutoHeadFix/AB_Data\AB_data\0626\headFixEP_0625.txt
1412000238,1435308044.469533,2015-06-26 01:40:44.469533,entry,T:/AutoHeadFix/AB_Data\AB_data\0626\headFixEP_0625.txt
1412000238,1435308045.939818,2015-06-26 01:40:45.939818,exit,T:/AutoHeadFix/AB_Data\AB_data\0626\headFixEP_0625.txt
1412000238,1435308260.050635,2015-06-26 01:44:20.050635,entry,T:/AutoHeadFix/AB_Data\AB_data\0626\headFixEP_0625.txt
1412000238,1435308263.208645,2015-06-26 01:44:23.208645,exit,T:/AutoHeadFix/AB_Data\AB_data\0626\headFixEP_0625.txt
1312000159,1435308452.734582,2015-06-26 01:47:32.734582,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308457.250292,2015-06-26 01:47:37.250292,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308465.759733,2015-06-26 01:47:45.759733,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308467.90691,2015-06-26 01:47:47.906910,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308475.448041,2015-06-26 01:47:55.448041,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308476.427111,2015-06-26 01:47:56.427111,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308489.835021,2015-06-26 01:48:09.835021,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308491.744444,2015-06-26 01:48:11.744444,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308494.115537,2015-06-26 01:48:14.115537,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308499.20388,2015-06-26 01:48:19.203880,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308505.892449,2015-06-26 01:48:25.892449,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308507.124902,2015-06-26 01:48:27.124902,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308670.537817,2015-06-26 01:51:10.537817,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308676.278652,2015-06-26 01:51:16.278652,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308684.886981,2015-06-26 01:51:24.886981,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308686.54414,2015-06-26 01:51:26.544140,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308690.461924,2015-06-26 01:51:30.461924,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308694.038352,2015-06-26 01:51:34.038352,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308694.530991,2015-06-26 01:51:34.530991,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308696.057464,2015-06-26 01:51:36.057464,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308696.156415,2015-06-26 01:51:36.156415,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308697.289088,2015-06-26 01:51:37.289088,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308757.736863,2015-06-26 01:52:37.736863,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308761.190791,2015-06-26 01:52:41.190791,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308772.725208,2015-06-26 01:52:52.725208,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308775.689122,2015-06-26 01:52:55.689122,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308782.882015,2015-06-26 01:53:02.882015,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308784.898514,2015-06-26 01:53:04.898514,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308793.724679,2015-06-26 01:53:13.724679,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308799.563466,2015-06-26 01:53:19.563466,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1412000238,1435308805.252327,2015-06-26 01:53:25.252327,entry,T:/AutoHeadFix/AB_Data\AB_data\0626\headFixEP_0625.txt
1412000238,1435308807.570749,2015-06-26 01:53:27.570749,exit,T:/AutoHeadFix/AB_Data\AB_data\0626\headFixEP_0625.txt
1312000159,1435308826.258218,2015-06-26 01:53:46.258218,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308832.791266,2015-06-26 01:53:52.791266,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308854.232814,2015-06-26 01:54:14.232814,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308864.204282,2015-06-26 01:54:24.204282,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308891.918731,2015-06-26 01:54:51.918731,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308899.18663,2015-06-26 01:54:59.186630,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308900.824128,2015-06-26 01:55:00.824128,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308907.120331,2015-06-26 01:55:07.120331,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308911.71903,2015-06-26 01:55:11.719030,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308913.180187,2015-06-26 01:55:13.180187,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308913.505385,2015-06-26 01:55:13.505385,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308914.950189,2015-06-26 01:55:14.950189,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308916.326989,2015-06-26 01:55:16.326989,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308923.75027,2015-06-26 01:55:23.750270,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308928.818842,2015-06-26 01:55:28.818842,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308929.798009,2015-06-26 01:55:29.798009,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308931.465195,2015-06-26 01:55:31.465195,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308932.444497,2015-06-26 01:55:32.444497,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308934.914072,2015-06-26 01:55:34.914072,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308937.191934,2015-06-26 01:55:37.191934,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308939.385511,2015-06-26 01:55:39.385511,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308943.166153,2015-06-26 01:55:43.166153,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308967.215348,2015-06-26 01:56:07.215348,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308970.195566,2015-06-26 01:56:10.195566,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308970.729451,2015-06-26 01:56:10.729451,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308973.088781,2015-06-26 01:56:13.088781,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308982.066416,2015-06-26 01:56:22.066416,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308986.239081,2015-06-26 01:56:26.239081,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308991.915792,2015-06-26 01:56:31.915792,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308992.895038,2015-06-26 01:56:32.895038,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308996.868039,2015-06-26 01:56:36.868039,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308999.578742,2015-06-26 01:56:39.578742,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435308999.792958,2015-06-26 01:56:39.792958,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309000.894717,2015-06-26 01:56:40.894717,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309005.397084,2015-06-26 01:56:45.397084,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309006.792876,2015-06-26 01:56:46.792876,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309007.519505,2015-06-26 01:56:47.519505,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309009.045982,2015-06-26 01:56:49.045982,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309014.844297,2015-06-26 01:56:54.844297,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309020.699425,2015-06-26 01:57:00.699425,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309023.734153,2015-06-26 01:57:03.734153,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309024.713429,2015-06-26 01:57:04.713429,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309029.181819,2015-06-26 01:57:09.181819,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309030.96965,2015-06-26 01:57:10.969650,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309031.230865,2015-06-26 01:57:11.230865,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309032.724675,2015-06-26 01:57:12.724675,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309034.060711,2015-06-26 01:57:14.060711,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309038.176207,2015-06-26 01:57:18.176207,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309043.408535,2015-06-26 01:57:23.408535,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309044.673668,2015-06-26 01:57:24.673668,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309047.160414,2015-06-26 01:57:27.160414,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309048.784917,2015-06-26 01:57:28.784917,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309061.600901,2015-06-26 01:57:41.600901,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309074.006206,2015-06-26 01:57:54.006206,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309085.509255,2015-06-26 01:58:05.509255,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309092.3363,2015-06-26 01:58:12.336300,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309095.732053,2015-06-26 01:58:15.732053,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309103.857718,2015-06-26 01:58:23.857718,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309107.273531,2015-06-26 01:58:27.273531,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309111,2015-06-26 01:58:31,check+,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309111.826334,2015-06-26 01:58:31.826334,reward0,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309118.144111,2015-06-26 01:58:38.144111,reward1,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309124.456408,2015-06-26 01:58:44.456408,reward2,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309130.828212,2015-06-26 01:58:50.828212,reward3,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309137.190979,2015-06-26 01:58:57.190979,reward4,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309137.295796,2015-06-26 01:58:57.295796,complete,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309141.335978,2015-06-26 01:59:01.335978,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309151.823076,2015-06-26 01:59:11.823076,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309154.133581,2015-06-26 01:59:14.133581,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309157.513446,2015-06-26 01:59:17.513446,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309163.785116,2015-06-26 01:59:23.785116,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309173.773565,2015-06-26 01:59:33.773565,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309177,2015-06-26 01:59:37,check+,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309177.922856,2015-06-26 01:59:37.922856,reward0,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309184.244085,2015-06-26 01:59:44.244085,reward1,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309190.566114,2015-06-26 01:59:50.566114,reward2,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309196.971696,2015-06-26 01:59:56.971696,reward3,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309203.38684,2015-06-26 02:00:03.386840,reward4,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309203.458904,2015-06-26 02:00:03.458904,complete,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309207.496828,2015-06-26 02:00:07.496828,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309281.273053,2015-06-26 02:01:21.273053,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309284.694346,2015-06-26 02:01:24.694346,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309290.167648,2015-06-26 02:01:30.167648,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309293,2015-06-26 02:01:33,check+,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309294.189246,2015-06-26 02:01:34.189246,reward0,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309300.50994,2015-06-26 02:01:40.509940,reward1,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309306.838473,2015-06-26 02:01:46.838473,reward2,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309313.192078,2015-06-26 02:01:53.192078,reward3,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309319.50898,2015-06-26 02:01:59.508980,reward4,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309319.601999,2015-06-26 02:01:59.601999,complete,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309323.635482,2015-06-26 02:02:03.635482,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309326.904346,2015-06-26 02:02:06.904346,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309327.883614,2015-06-26 02:02:07.883614,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309329.374656,2015-06-26 02:02:09.374656,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309330,2015-06-26 02:02:10,check+,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309331.000703,2015-06-26 02:02:11.000703,reward0,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309337.323,2015-06-26 02:02:17.323000,reward1,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309343.687569,2015-06-26 02:02:23.687569,reward2,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309350.007408,2015-06-26 02:02:30.007408,reward3,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309356.369012,2015-06-26 02:02:36.369012,reward4,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309356.441716,2015-06-26 02:02:36.441716,complete,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309360.483448,2015-06-26 02:02:40.483448,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309363.110547,2015-06-26 02:02:43.110547,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309365,2015-06-26 02:02:45,check+,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309365.460759,2015-06-26 02:02:45.460759,reward0,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1412000238,1435309370.150684,2015-06-26 02:02:50.150684,entry,T:/AutoHeadFix/AB_Data\AB_data\0626\headFixEP_0625.txt
1412000238,1435309371.392628,2015-06-26 02:02:51.392628,exit,T:/AutoHeadFix/AB_Data\AB_data\0626\headFixEP_0625.txt
1312000159,1435309371.784331,2015-06-26 02:02:51.784331,reward1,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309378.148727,2015-06-26 02:02:58.148727,reward2,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309384.508973,2015-06-26 02:03:04.508973,reward3,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309390.879081,2015-06-26 02:03:10.879081,reward4,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309390.994554,2015-06-26 02:03:10.994554,complete,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309406.502785,2015-06-26 02:03:26.502785,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309495.290098,2015-06-26 02:04:55.290098,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309503.162584,2015-06-26 02:05:03.162584,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309509.274028,2015-06-26 02:05:09.274028,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309516.803528,2015-06-26 02:05:16.803528,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309521.941301,2015-06-26 02:05:21.941301,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309527.690147,2015-06-26 02:05:27.690147,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309533.179019,2015-06-26 02:05:33.179019,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309538.84616,2015-06-26 02:05:38.846160,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309542.425551,2015-06-26 02:05:42.425551,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309547.365999,2015-06-26 02:05:47.365999,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309551.667884,2015-06-26 02:05:51.667884,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309553,2015-06-26 02:05:53,check+,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309554.072566,2015-06-26 02:05:54.072566,reward0,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309560.39322,2015-06-26 02:06:00.393220,reward1,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309566.711697,2015-06-26 02:06:06.711697,reward2,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309573.076348,2015-06-26 02:06:13.076348,reward3,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309579.432693,2015-06-26 02:06:19.432693,reward4,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309579.531029,2015-06-26 02:06:19.531029,complete,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309583.566604,2015-06-26 02:06:23.566604,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309584.507708,2015-06-26 02:06:24.507708,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309585.012328,2015-06-26 02:06:25.012328,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309589.436404,2015-06-26 02:06:29.436404,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309595.423128,2015-06-26 02:06:35.423128,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309599.408252,2015-06-26 02:06:39.408252,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309601,2015-06-26 02:06:41,check+,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309601.454385,2015-06-26 02:06:41.454385,reward0,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309607.804164,2015-06-26 02:06:47.804164,reward1,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309614.123826,2015-06-26 02:06:54.123826,reward2,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309620.486715,2015-06-26 02:07:00.486715,reward3,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309626.857175,2015-06-26 02:07:06.857175,reward4,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309626.933946,2015-06-26 02:07:06.933946,complete,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309630.972154,2015-06-26 02:07:10.972154,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309634.478498,2015-06-26 02:07:14.478498,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309639.157565,2015-06-26 02:07:19.157565,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309643.705976,2015-06-26 02:07:23.705976,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309648.581072,2015-06-26 02:07:28.581072,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309653.805615,2015-06-26 02:07:33.805615,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309660.036238,2015-06-26 02:07:40.036238,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309662.856972,2015-06-26 02:07:42.856972,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309668.720361,2015-06-26 02:07:48.720361,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309672.411575,2015-06-26 02:07:52.411575,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309674,2015-06-26 02:07:54,check+,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309674.43656,2015-06-26 02:07:54.436560,reward0,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309680.757246,2015-06-26 02:08:00.757246,reward1,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309687.110783,2015-06-26 02:08:07.110783,reward2,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309693.484332,2015-06-26 02:08:13.484332,reward3,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309699.847242,2015-06-26 02:08:19.847242,reward4,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309699.941983,2015-06-26 02:08:19.941983,complete,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309703.972858,2015-06-26 02:08:23.972858,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309705.722474,2015-06-26 02:08:25.722474,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309710.017464,2015-06-26 02:08:30.017464,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309759.653961,2015-06-26 02:09:19.653961,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309766.236266,2015-06-26 02:09:26.236266,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309768.947257,2015-06-26 02:09:28.947257,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309773.413833,2015-06-26 02:09:33.413833,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309775.984101,2015-06-26 02:09:35.984101,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309780.859221,2015-06-26 02:09:40.859221,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309783.434518,2015-06-26 02:09:43.434518,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309789.869556,2015-06-26 02:09:49.869556,exit,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
1312000159,1435309791.515642,2015-06-26 02:09:51.515642,entry,T:/AutoHeadFix/June 26\cage 1\06255headFix_EL2.txt
